date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:43	27756/27756	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:43%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searche349	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&)
18:06:44	27640/27640	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:43%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchab68.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&)
18:06:44	27623/27623	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:44%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searcheec5.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&)
18:06:45	27613/27613	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:45%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search3228.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&)
18:06:45	27583/27583	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:45%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search2b19.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&)
18:06:46	27787/27787	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:46%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search7981.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&advanced_search=True)
18:06:47	27573/27573	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:47%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search4aeb.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&)
18:06:47	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2017:06:47%20GMT	https://www.directives.doe.gov/search?Creator=phagerty&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search4780	(from https://www.directives.doe.gov/author/phagerty)
18:06:48	150287/150287	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2018%20Nov%202015%2019:13:45%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1)
18:06:48	25749/25749	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/certification-memos/doe-o-440.2c-chg1-certification	/Users/zo/websites/doe/www.directives.doe.gov/certification-memos/doe-o-440.html	(from https://www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1)
18:06:49	24057/24057	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/invoked_standards/aviation-manager-functional-area-qualification-standard	/Users/zo/websites/doe/www.directives.doe.gov/invoked_standards/aviation-manager-functional-area-qualification-standard.html	(from https://www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1)
18:06:50	24098/24098	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/invoked_standards/doe-std-1164-2003-aviation-safety-officer-functional-area-qualification-standard	/Users/zo/websites/doe/www.directives.doe.gov/invoked_standards/doe-std-1164-2003-aviation-safety-officer-functional-area-qualification-standard.html	(from https://www.directives.doe.gov/directives-documents/400-series/0440.2-BOrder-c-admchg1)
18:06:50	27923/27923	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:50%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search510a.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&advanced_search=True)
18:06:51	27832/27832	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:51%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search03d3.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&advanced_search=True)
18:06:51	27815/27815	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:51%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search2727.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&advanced_search=True)
18:06:52	27805/27805	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:52%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searcheba0.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&advanced_search=True)
18:06:52	27775/27775	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:52%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchd172.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&advanced_search=True)
18:06:53	27600/27600	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:53%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search0630.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&)
18:06:53	27765/27765	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:53%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search278b.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&advanced_search=True)
18:06:54	16888/16888	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2017:06:54%20GMT	https://www.directives.doe.gov/search?Creator=phagerty&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search4780.html	(from https://www.directives.doe.gov/author/phagerty)
18:06:55	27761/27761	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:55%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search20fb.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&)
18:06:55	27645/27645	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:55%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchf90b.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&)
18:06:56	27628/27628	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:55%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search5ef2.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&)
18:06:56	27618/27618	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:56%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search1f96.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&)
18:06:56	335503/335503	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2017%20Jul%202015%2016:02:12%20GMT	https://www.directives.doe.gov/certification-memos/doe-o-440.2c-chg1-certification/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/certification-memos/doe-o-440.2c-chg1-certification/@@download/file.pdf	(from https://www.directives.doe.gov/certification-memos/doe-o-440.2c-chg1-certification)
18:06:56	27588/27588	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:56%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searcha656.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&)
18:06:57	27792/27792	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:57%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchdfd4.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&advanced_search=True)
18:06:58	27578/27578	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:57%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search2eed.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&)
18:06:58	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2017:06:58%20GMT	https://www.directives.doe.gov/search?Creator=phagerty&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search4780.html	(from https://www.directives.doe.gov/author/phagerty)
18:06:58	27928/27928	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:58%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search5e0e.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&advanced_search=True)
18:06:59	27837/27837	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:59%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchf71b.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&advanced_search=True)
18:06:59	27820/27820	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:59%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search8bc3.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&advanced_search=True)
18:06:59	27810/27810	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:06:59%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7792.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&advanced_search=True)
18:07:00	27780/27780	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:00%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searcha4ca.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&advanced_search=True)
18:07:00	27605/27605	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:00%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchc308.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&)
18:07:01	27770/27770	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:01%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searche1b6.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&advanced_search=True)
18:07:01	27766/27766	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:01%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search3fcd.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&)
18:07:02	27650/27650	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:02%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search9213.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&)
18:07:02	27633/27633	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:02%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search3c28.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&)
18:07:03	27623/27623	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:03%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search34f3.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&)
18:07:03	27593/27593	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:03%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search4959.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&)
18:07:04	27797/27797	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:03%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search072b.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&advanced_search=True)
18:07:04	27583/27583	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:04%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchda68.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&)
18:07:05	27933/27933	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:04%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchd6ea.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&advanced_search=True)
18:07:05	27842/27842	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:05%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search4b0a.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&advanced_search=True)
18:07:06	27825/27825	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:05%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search6b55.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&advanced_search=True)
18:07:06	27815/27815	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:06%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchf656.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&advanced_search=True)
18:07:07	27785/27785	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:07%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchcd82.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&advanced_search=True)
18:07:07	27610/27610	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:07%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search7004.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&)
18:07:08	27775/27775	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:08%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchafdc.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&advanced_search=True)
18:07:08	27771/27771	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:08%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search9444.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&)
18:07:09	27655/27655	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:09%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searche0f4.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&)
18:07:10	27638/27638	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:10%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searcha3b7.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&)
18:07:10	27628/27628	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:10%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search4dc0.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&)
18:07:11	27598/27598	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:11%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search059c.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&)
18:07:11	27802/27802	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:11%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searche436.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&advanced_search=True)
18:07:12	27588/27588	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:12%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchea6d.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&)
18:07:12	27938/27938	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:12%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchb47c.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&advanced_search=True)
18:07:13	27847/27847	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:13%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchbe70.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&advanced_search=True)
18:07:13	27830/27830	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:13%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7124.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&advanced_search=True)
18:07:14	27820/27820	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:14%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search49d4.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&advanced_search=True)
18:07:14	27790/27790	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:14%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search0edd.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&advanced_search=True)
18:07:15	27615/27615	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:14%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchc908.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&)
18:07:15	27780/27780	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:15%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search5c14.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&advanced_search=True)
18:07:16	27776/27776	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:16%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search6d86.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&)
18:07:16	27660/27660	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:16%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchce4d.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&)
18:07:17	27643/27643	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:16%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search92c8.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&)
18:07:17	27633/27633	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:17%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search56bc.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&)
18:07:18	27603/27603	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:18%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchd89c.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&)
18:07:19	27807/27807	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:18%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search2239.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&advanced_search=True)
18:07:19	27593/27593	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:19%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchc442.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&)
18:07:19	27943/27943	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:19%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchd716.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&advanced_search=True)
18:07:20	27852/27852	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:20%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchf9d0.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&advanced_search=True)
18:07:20	27835/27835	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:20%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searcha5db.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&advanced_search=True)
18:07:21	27825/27825	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:21%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search62b4.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&advanced_search=True)
